Word,Pronunciation,Root Word Returned,Missing
shifter, ˈʃeɪpˌʃɪftɚ,1,0
shifting, ˈʃɪftɪŋ,0,0
shiftless, ˈʃɪftləs ˈʃɪft·ləs,0,0
shifts, ʃɪft ʃɪft ʃɪft ʃɪft ʃɪft ʃɪft ʃɪft ʃɪft,1,0
shifty, ˈʃɪfti ˈʃɪf·ti,0,0
shih,,0,1
shiite, ˈʃiːaɪt ˈʃi·ɑɪt,0,0
shill, ʃɪl,0,0
shiller,,0,1
shilling, ˈʃɪlɪŋ ˈʃɪlɪŋ,0,0
shillings, ˈʃɪlɪŋ ˈʃɪlɪŋ,1,0
shim, ʃɪm,0,0
shimmer, ˈʃɪmɚ ˈʃɪm·ər,0,0
shimmered, ˈʃɪmɚ,1,0
shimmering, ˈʃɪmɚɪŋ ˈʃɪmɚɪŋ,0,0
shimmers, ˈʃɪmɚ ˈʃɪm·ər,1,0
shimmy, ˈʃɪmi ˈʃɪmi ˈʃɪmi ˈʃɪmi,0,0
shin, ʃɪn ʃɪn ʃɪn,0,0
shinbone, ˈʃɪnboʊn,0,0
shindig, ˈʃɪndɪɡ ˈʃɪndɪɡ,0,0
shine, ʃaɪn ʃaɪn ʃaɪn ʃaɪn ʃɑɪn ʃɑɪn ʃɑɪn,0,0
shined, ʃaɪn ʃaɪn ʃaɪn ʃaɪn ʃaɪn ʃɑɪn ʃɑɪn ʃɑɪn,1,0
shiner, ˈʃaɪnɚ,0,0
shines, ʃaɪn ʃaɪn ʃaɪn ʃaɪn ʃaɪn ʃɑɪn ʃɑɪn ʃɑɪn,1,0
shingle, ˈʃɪŋɡəl ˈʃɪŋɡəl ˈʃɪŋɡəl ˈʃɪŋ·ɡəl,0,0
shingles,,0,1
shining, ˈʃaɪnɪŋ ˈʃaɪnɪŋ ˈʃaɪnɪŋ,0,0
shinto, ˈʃɪntoʊ ˈʃɪn·toʊ,0,0
shiny, ˈʃaɪni ˈʃɑɪ·ni,0,0
ship, ʃɪp ʃɪp ʃɪp,0,0
shipboard, ˈʃɪpbɔːrd,0,0
shipbuilder, ˈʃɪpˌbɪldɚ,0,0
shipbuilders, ˈʃɪpˌbɪldɚ,1,0
shipbuilding, ˈʃɪpˌbɪldɪŋ,0,0
shipload,,0,1
shiploads,,0,1
shipman,,0,1
shipmate, ˈʃɪpmeɪt,0,0
shipmates, ˈʃɪpmeɪt,1,0
shipment, ˈʃɪpmənt ˈʃɪp·mənt,0,0
shipments, ˈʃɪpmənt ˈʃɪp·mənt,1,0
shipped,,0,1
shipper, ˈʃɪpɚ,0,0
shippers, ˈʃɪpɚ,1,0
shipping, ˈʃɪpɪŋ ˈʃɪpɪŋ ˈʃɪp·ɪŋ ˈʃɪp·ɪŋ ˈʃɪpɪŋ ˈʃɪpɪŋ,0,0
shippy,,0,1
ships, ʃɪp  -ʃɪp ʃɪp ʃɪp,1,0
shipshape, ˈʃɪpʃeɪp,0,0
shipwreck, ˈʃɪprek ˈʃɪpˌrek,0,0
shipyard, ˈʃɪpjɑːrd,0,0
shipyards, ˈʃɪpjɑːrd,1,0
shire, ʃaɪr,0,0
shires,,0,1
shirk, ʃɝːk ʃɜrk,0,0
shirked, ʃɝːk,1,0
shirking, ʃɝːk,1,0
shirl,,0,1
shirley,,0,1
shirt, ʃɝːt ʃɜrt,0,0
shirts, ʃɝːt ʃɜrt,1,0
shirtsleeve, ˈʃɝːtsliːv,0,0
shit, ʃɪt ʃɪt ʃɪt ʃɪt ʃɪt ʃɪt,0,0
shithead, ˈʃithed,0,0
shits,,0,1
shitting,,0,1
shitty, ˈʃɪt̬i ˈʃɪt̬i,0,0
shiva,,0,1
shive,,0,1
shiver, ˈʃɪvɚ ˈʃɪv·ər,0,0
shivered, ˈʃɪvɚ,1,0
shivering, ˈʃɪvɚ,1,0
shivers, ˈʃɪvɚ ˈʃɪvɚ ˈʃɪvɚ ˈʃɪv·ər,1,0
shoals, ʃoʊl ʃoʊl ʃoʊl ʃoʊl ʃoʊl,1,0
shock, ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑk ʃɑk ʃɑk ʃɑk,0,0
shocked, ʃɑːkt ʃɑːkt ʃɑkt,0,0
shocker, ˈʃɑːkɚ,0,0
shocking, ˈʃɑːkɪŋ ˈʃɑːkɪŋ ˈʃɑːkɪŋ ˈʃɑk·ɪŋ,0,0
shockingly,,0,1
shocks, ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑːk ʃɑk ʃɑk ʃɑk ʃɑk,1,0
shockwave,,0,1
shod, ʃɑːd,0,0
