Word,Pronunciation,Root Word Returned,Missing
steelhead,,0,1
steelmaking,,0,1
steels, stiːl stiːl stil,1,0
steelworker, ˈstiːlˌwɝːkɚ,0,0
steelworkers, ˈstiːlˌwɝːkɚ,1,0
steelworks, ˈstiːlwɝːks,0,0
steely, ˈstiːli ˈstiːli ˈsti·li,0,0
steen,,0,1
steep, stiːp stiːp stiːp stip stip stip,0,0
steeped, stiːp,0,0
steeper, stiːp stiːp stiːp stip stip stip,1,0
steepest, stiːp stiːp stiːp stip stip stip,1,0
steeple, ˈstiːpəl ˈsti·pəl,0,0
steeplechase, ˈstiːpəltʃeɪs,0,0
steeples, ˈstiːpəl ˈsti·pəl,1,0
steer, stɪr stɪr stɪr stɪər stɪər stɪər,0,0
steered, stɪr stɪr stɪr,0,0
steering, stɪr stɪr stɪr stɪr stɪr stɪər stɪər stɪər,1,0
steers, stɪr stɪr stɪr stɪr stɪr stɪər stɪər stɪər,1,0
stegosaurus, ˌsteɡəˈsɔːrəs,0,0
stein, staɪn,0,0
stell,,0,1
stella,,0,1
stellar, ˈstelɚ ˈstelɚ ˈstel·ər ˈstel·ər,0,0
stem, stem stem stem stem stem stem stem stem stem,0,0
stemmed,  -stemd,1,0
stemming,,0,1
stempel,,0,1
stemple,,0,1
stems, stem stem stem stem stem stem stem stem stem stem,1,0
stench, stentʃ stentʃ stentʃ,0,0
stencil, ˈstensəl ˈstensəl ˈsten·səl,0,0
stenciled, ˈstensəl ˈstensəl ˈsten·səl,1,0
stenciling, ˈstensəl ˈstensəl ˈsten·səl,1,0
steno,,0,1
stenographer, stəˈnɑːɡrəfɚ stəˈnɑɡ·rə·fər,0,0
stenographic,,0,1
stent, stent stent,0,0
stentor,,0,1
step, step step,0,0
stepchild, ˈsteptʃaɪld ˈstepˌtʃɑɪld,0,0
stepchildren,,0,1
stepdaughter, ˈstepˌdɑːt̬ɚ ˈstepˌdɔ·t̬ər,0,0
stepdaughters, ˈstepˌdɑːt̬ɚ ˈstepˌdɔ·t̬ər,1,0
stepfather, ˈstepˌfɑːðɚ ˈstepˌfɑ·ðər,0,0
stephen,,0,1
stepladder, ˈstepˌlædɚ ˈstepˌlæd·ər,0,0
stepladders, ˈstepˌlædɚ ˈstepˌlæd·ər,1,0
stepmother, ˈstepˌmʌðɚ ˈstepˌmʌð·ər,0,0
stepney, ˈstepni,0,0
steppe, step,0,0
stepped,,0,1
stepper,,0,1
steppers,,0,1
steppes, step,1,0
stepping,,0,1
steppingstone,,0,1
steps,,0,1
stepsister, ˈstepˌsɪstɚ,0,0
stepsisters, ˈstepˌsɪstɚ,1,0
stepson, ˈstepsʌn ˈstepˌsʌn,0,0
steptoe,,0,1
stereo, ˈsterioʊ ˈsterioʊ ˈster·iˌoʊ,0,0
stereomicroscope,,0,1
stereos, ˈsterioʊ ˈsterioʊ ˈster·iˌoʊ,1,0
stereotype, ˈsteriətaɪp ˈster·i·əˌtɑɪp,0,0
stereotyped, ˈsteriətaɪp,0,0
stereotypes, ˈsteriətaɪp ˈster·i·əˌtɑɪp,1,0
stereotypical, ˌsteriəˈtɪpɪkəl,0,0
stereotyping, ˈsteriətaɪp,0,0
