Word,Pronunciation,Root Word Returned,Missing
salacious, səˈleɪʃəs səˈleɪ·ʃəs,0,0
salad, ˈsæləd ˈsæləd ˈsæl·əd ˈsæl·əd,0,0
saladin,,0,1
salads, ˈsæləd ˈsæləd ˈsæləd ˈsæləd ˈsæl·əd ˈsæl·əd,1,0
salamander, ˈsæləmændɚ ˈsæləmændɚ ˈsæl·əˌmæn·dər,0,0
salamanders, ˈsæləmændɚ ˈsæləmændɚ ˈsæl·əˌmæn·dər,1,0
salami, səˈlɑːmi səˈlɑm·i,0,0
salamis,,0,1
salaried, ˈsælɚid,0,0
salaries, ˈsælɚi ˈsæl·ə·ri,1,0
salary, ˈsælɚi ˈsæl·ə·ri,0,0
sale, seɪl seɪl seɪl seɪl seɪl seɪl,0,0
saleable, ˈseɪləbəl,0,0
salem,,0,1
sales, seɪlz seɪlz,0,0
salesman, ˈseɪlzmən ˈseɪlzmən,0,0
salesmanship, ˈseɪlzmənʃɪp ˈseɪlzmənʃɪp,0,0
salesmen, ˈseɪlzmən ˈseɪlzmən,1,0
salespeople, ˈseɪlzˌpɝːsən ˈseɪlzˌpɜr·sən,1,0
salesperson, ˈseɪlzˌpɝːsən ˈseɪlzˌpɜr·sən,0,0
saleswoman, ˈseɪlzˌwʊmən,0,0
saleswomen, ˈseɪlzˌwʊmən,1,0
salient," ˈseɪliənt ˈseɪ·li·ənt, ˈseɪl·jənt",0,0
salina,,0,1
salinas,,0,1
saline," ˈseɪliːn ˈseɪ·lin, -lɑɪn",0,0
salinity," səˈlɪnət̬i səˈlɪn·ɪ·t̬i, seɪ-",0,0
salisbury,,0,1
saliva, səˈlaɪvə səˈlɑɪ·və,0,0
salivate, ˈsæləveɪt ˈsæl·əˌveɪt,0,0
salivated, ˈsæləveɪt,0,0
salivating, ˈsæləveɪt,0,0
sall,,0,1
salle,,0,1
sally, ˈsæli,0,0
salmon, ˈsæmən ˈsæm·ən,0,0
salmonella, ˌsælməˈnelə ˌsælməˈnelə ˌsæl·məˈnel·ə,0,0
salmons,,0,1
salome,,0,1
salomon,,0,1
salon," səˈlɑːn səˈlɑːn səˈlɑn, ˈsæl·ɑn sæˈlɔ̃, səˈlɑn",0,0
salons," səˈlɑːn səˈlɑːn səˈlɑn, ˈsæl·ɑn sæˈlɔ̃, səˈlɑn",1,0
saloon, səˈluːn səˈluːn səˈlun,0,0
saloons, səˈluːn səˈluːn səˈlun,1,0
salsa, ˈsɑːlsə ˈsɑːlsə ˈsɑl·sə,0,0
salt, sɑːlt sɑːlt sɔlt sɔlt sɔlt,0,0
salted, ˈsɑːltɪd ˈsɔl·tɪd,0,0
salter,,0,1
saltier, ˈsɑːlt̬i ˈsɑːlt̬i ˈsɑːlt̬i ˈsɑːlt̬i ˈsɔl·ti,1,0
salting, sɑːlt,0,0
salts, sɑːlt sɑːlt sɑːlt sɑːlt sɑːlt sɔlt sɔlt sɔlt,1,0
saltwater," ˈsɑːltˌwɔːt̬ɚ ˈsɔltˌwɔ·t̬ər, -ˌwɑt̬·ər",0,0
salty, ˈsɑːlt̬i ˈsɑːlt̬i ˈsɑːlt̬i ˈsɑːlt̬i ˈsɔl·ti,0,0
salus,,0,1
salutary, ˈsæljəteri ˈsæl·jəˌter·i,0,0
salutatorian, səˌluːtəˈtɔːriən,0,0
salute, səˈluːt səˈluːt səˈlut səˈlut,0,0
saluted, səˈluːt səˈluːt,0,0
salutes, səˈluːt səˈluːt səˈlut səˈlut,1,0
saluting, səˈluːt səˈluːt,0,0
salvador,,0,1
salvage, ˈsælvɪdʒ ˈsælvɪdʒ ˈsæl·vɪdʒ,0,0
salvageable, ˈsælvɪdʒəbəl ˈsælvɪdʒəbəl,0,0
salvaged, ˈsælvɪdʒ ˈsælvɪdʒ,0,0
salvagers,,0,1
salvaging, ˈsælvɪdʒ ˈsælvɪdʒ,0,0
salvation, sælˈveɪʃən sælˈveɪʃən sælˈveɪ·ʃən sælˈveɪ·ʃən,0,0
salve, sæv sæv,0,0
salves, sæv sæv sæv,1,0
salvo, ˈsælvoʊ ˈsælvoʊ ˈsælvoʊ ˈsæl·voʊ,0,0
salvos, ˈsælvoʊ ˈsælvoʊ ˈsælvoʊ ˈsæl·voʊ,1,0
sam, sæm,0,0
samara,,0,1
samaria,,0,1
samaritan,,0,1
samaritans,,0,1
samba," ˈsæmbə ˈsɑm·bə, ˈsæm-",0,0
sambo, ˈsæmboʊ,0,0
sambuca,,0,1
same, seɪm seɪm seɪm,0,0
sameness, ˈseɪmnəs ˈseɪm·nəs,0,0
sammy,,0,1
samoa, səˈmoʊə,0,0
samoan, səˈmoʊən,0,0
sampan, ˈsæmpæn,0,0
sampans, ˈsæmpæn,1,0
sample, ˈsæmpəl ˈsæmpəl ˈsæmpəl ˈsæmpəl ˈsæm·pəl ˈsæm·pəl,0,0
sampled, ˈsæmpəl ˈsæmpəl ˈsæmpəl,0,0
sampler, ˈsæmplɚ ˈsæmplɚ ˈsæmplɚ ˈsæmplɚ,0,0
samplers, ˈsæmplɚ ˈsæmplɚ ˈsæmplɚ ˈsæmplɚ,1,0
samples, ˈsæmpəl ˈsæmpəl ˈsæmpəl ˈsæmpəl ˈsæm·pəl ˈsæm·pəl,1,0
sampling,,0,1
samplings,,0,1
samsara, sʌmˈserə,0,0
samson,,0,1
samsonite,,0,1
samuel,,0,1
samurai, ˈsæməraɪ,0,0
samurais, ˈsæməraɪ,1,0
san,,0,1
sancho,,0,1
sanctify, ˈsæŋktəfaɪ ˈsæŋktəfaɪ ˈsæŋk·təˌfɑɪ,0,0
sanctimonious, ˌsæŋktəˈmoʊniəs ˌsæŋk·təˈmoʊ·ni·əs,0,0
sanctimony,,0,1
sanction, ˈsæŋkʃən ˈsæŋkʃən ˈsæŋkʃən ˈsæŋk·ʃən ˈsæŋk·ʃən,0,0
sanctioned, ˈsæŋkʃən ˈsæŋkʃən,0,0
sanctioning, ˈsæŋkʃən ˈsæŋkʃən,0,0
sanctions, ˈsæŋkʃən ˈsæŋkʃən ˈsæŋkʃən ˈsæŋk·ʃən ˈsæŋk·ʃən,1,0
sanctity, ˈsæŋktət̬i ˈsæŋk·tɪ·t̬i,0,0
sanctuaries, ˈsæŋktʃueri ˈsæŋktʃueri ˈsæŋktʃueri ˈsæŋk·tʃuˌer·i ˈsæŋk·tʃuˌer·i ˈsæŋk·tʃuˌer·i,1,0
sanctuary, ˈsæŋktʃueri ˈsæŋktʃueri ˈsæŋktʃueri ˈsæŋk·tʃuˌer·i ˈsæŋk·tʃuˌer·i ˈsæŋk·tʃuˌer·i,0,0
sanctum, ˈsæŋktəm,0,0
sand, sænd sænd,0,0
sandal, ˈsændəl ˈsæn·dəl,0,0
sandals, ˈsændəl ˈsæn·dəl,1,0
sandbag, ˈsændbæɡ ˈsændˌbæɡ,0,0
sandbagged,,0,1
sandbagging,,0,1
sandbags, ˈsændbæɡ ˈsændˌbæɡ,1,0
sandbar, ˈsændbɑːr ˈsændˌbɑr,0,0
sandbox, ˈsændbɑːks ˈsændbɑːks ˈsændbɑːks ˈsænd·bɑks,0,0
sanded, sænd,0,0
sander, ˈsændɚ ˈsændɚ,0,0
sanders, ˈsændɚ ˈsændɚ,1,0
sandhill,,0,1
sandhogs,,0,1
sanding, sænd,0,0
sandman, ˈsænd·mæn,0,1
sandpaper, ˈsændˌpeɪpɚ ˈsændˌpeɪ·pər,0,0
sandra,,0,1
sandrock,,0,1
sands,,0,1
sandstone, ˈsændstoʊn ˈsændˌstoʊn,0,0
sandstorm, ˈsændstɔːrm ˈsændˌstɔrm,0,0
sandstorms, ˈsændstɔːrm ˈsændˌstɔrm,1,0
sandwich, ˈsænwɪtʃ ˈsænwɪtʃ ˈsænd·wɪtʃ,0,0
sandwiched, ˈsænwɪtʃ ˈsænwɪtʃ ˈsænd·wɪtʃ,1,0
sandwiches, ˈsænwɪtʃ ˈsænwɪtʃ ˈsænd·wɪtʃ,1,0
sandy, ˈsændɪ ˈsændɪ ˈsæn·di ˈsæn·di,0,0
sane, seɪn seɪn seɪn,0,0
saner, seɪn seɪn seɪn,1,0
sang, sæŋ sæŋ,0,0
sanger,,0,1
sanguine, ˈsæŋɡwɪn ˈsæŋɡwɪn ˈsæŋ·ɡwɪn,0,0
sanhedrin,,0,1
sanitary, ˈsænəteri ˈsænəteri ˈsæn·ˌter·i,0,0
sanitation, ˌsænəˈteɪʃən ˌsæn·ɪˈteɪ·ʃən,0,0
sanitize, ˈsænətaɪz ˈsænətaɪz ˈsæn·ɪˌtɑɪz ˈsæn·ɪˌtɑɪz,0,0
sanitized, ˈsænətaɪz ˈsænətaɪz,0,0
sanity, ˈsænət̬i ˈsænət̬i,0,0
sank, sæŋk sæŋk,0,0
sanka,,0,1
sans, sænz,0,0
sanskrit, ˈsænskrɪt,0,0
sant,,0,1
santa,,0,1
santiago,,0,1
santos,,0,1
santy,,0,1
sao,,0,1
sap, sæp sæp,0,0
sapiens,,0,1
sapling, ˈsæplɪŋ ˈsæp·lɪŋ,0,0
saplings, ˈsæplɪŋ ˈsæp·lɪŋ,1,0
saponification, səˌpɑːnəfəˈkeɪʃən səˌpɑn·ə·fɪˈkeɪ·ʃən,0,0
sapped,,0,1
sapper, ˈsæpɚ ˈsæpɚ,0,0
sapphire, ˈsæfaɪr ˈsæfaɪr ˈsæf·ɑɪər,0,0
sapphires, ˈsæfaɪr ˈsæfaɪr ˈsæf·ɑɪər,1,0
sapping, ˈsæpɪŋ,0,0
saps, sæp sæp,1,0
sar,,0,1
saracens,,0,1
sarah,,0,1
saran,,0,1
saratoga,,0,1
sarcasm, ˈsɑːrkæzəm ˈsɑrˌkæz·əm,0,0
sarcastic, sɑːrˈkæstɪk,0,0
sarcastically, sɑːrˈkæstɪkəli,0,0
sarcoma, sɑːrˈkoʊmə,0,0
sarcophagus, sɑːrˈkɑːfəɡəs,0,0
sardine, sɑːrˈdiːn sɑrˈdin,0,0
sardines, sɑːrˈdiːn sɑrˈdin,1,0
sardinia,,0,1
sardonic, sɑːrˈdɑːnɪk sɑrˈdɑn·ɪk,0,0
sare,,0,1
sargasso, sɑːrˈɡæsoʊ,0,0
sarge, sɑːrdʒ,0,0
sari, ˈsɑːri ˈsɑr·i,0,0
sarin, ˈsɑːrɪn,0,0
saris, ˈsɑːri ˈsɑr·i,1,0
sark, sɑːrk,0,0
sarmatian,,0,1
sarong, səˈrɑːŋ,0,0
sarongs, səˈrɑːŋ,1,0
sartain,,0,1
sartorial, sɑːrˈtɔːriəl,0,0
sash, sæʃ sæʃ sæʃ sæʃ,0,0
sashes, sæʃ sæʃ sæʃ sæʃ,1,0
saskatchewan, sæsˈkætʃəwɑːn,0,0
saskatoon, ˌsæskəˈtuːn ˌsæskəˈtuːn,0,0
sass, sæs,0,0
sassafras, ˈsæsəfræs ˈsæsəfræs,0,0
sassy, ˈsæsi ˈsæsi ˈsæs·i,0,0
sat, sæt sæt,0,0
satan, ˈseɪtən ˈseɪ·tən,0,0
satanic," səˈtænɪk səˈtænɪk səˈtæn·ɪk, seɪ-",0,0
satanism, ˈseɪtənɪzəm,0,0
satanist, ˈseɪtənɪst,0,0
sate, seɪt,0,0
sated, ˈseɪt̬ɪd,0,0
satellite, ˈsæt̬əlaɪt ˈsæt̬əlaɪt ˈsæt̬əlaɪt ˈsæt·əlˌɑɪt,0,0
satellites, ˈsæt̬əlaɪt ˈsæt̬əlaɪt ˈsæt̬əlaɪt ˈsæt·əlˌɑɪt,1,0
sates, seɪt,1,0
satin, ˈsæt̬ən ˈsæt̬ən ˈsæt·ən,0,0
satins,,0,1
satire, ˈsætaɪr ˈsæ·tɑɪər,0,0
satiric, səˈtɪrɪk,0,0
satirical, səˈtɪrɪkəl,0,0
satirist, ˈsæt̬ɚɪst ˈsæt̬·ər·ɪst,0,0
satirists, ˈsæt̬ɚɪst ˈsæt̬·ər·ɪst,1,0
satirize, ˈsæt̬əraɪz,0,0
satisfaction, ˌsæt̬ɪsˈfækʃən ˌsæt̬ɪsˈfækʃən ˌsæt̬ɪsˈfækʃən ˌsæt̬·əsˈfæk·ʃən ˌsæt̬·əsˈfæk·ʃən,0,0
