Word,Pronunciation,Root Word Returned,Missing
booked, bʊk bʊk,1,0
bookend, ˈbʊkend ˈbʊkˌend,0,0
bookends, ˈbʊkend ˈbʊkˌend,1,0
booker, ˈbʊkɚ ˈbʊkɚ,0,0
bookers,,0,1
bookie, ˈbʊki ˈbʊk·i,0,0
bookies, ˈbʊki ˈbʊk·i,1,0
booking, ˈbʊkɪŋ ˈbʊkɪŋ,0,0
bookings, ˈbʊkɪŋ ˈbʊkɪŋ,1,0
bookish, ˈbʊkɪʃ ˈbʊk·ɪʃ,0,0
bookkeeper, ˈbʊkˌkiːpɚ,0,0
bookkeepers, ˈbʊkˌkiːpɚ,1,0
bookkeeping, ˈbʊkˌkiːpɪŋ ˈbʊkˌki·pɪŋ,0,0
booklet, ˈbʊklət ˈbʊk·lɪt,0,0
booklets, ˈbʊklət ˈbʊk·lɪt,1,0
bookmaker, ˈbʊkˌmeɪkɚ,0,0
bookmakers, ˈbʊki ˈbʊk·i,1,0
bookmaking,,0,1
bookman,,0,1
bookmark, ˈbʊkmɑːrk ˈbʊkmɑːrk ˈbʊkˌmɑrk ˈbʊkˌmɑrk,0,0
bookmarks, ˈbʊkmɑːrk ˈbʊkmɑːrk ˈbʊkˌmɑrk ˈbʊkˌmɑrk,1,0
bookmobile, ˈbʊkˌmoʊbiːl,0,0
books, bʊks,0,0
bookseller, ˈbʊkˌselɚ -ɚ,0,0
booksellers, ˈbʊkˌselɚ -ɚ,1,0
bookshelf, ˈbʊkʃelf ˈbʊkˌʃelf,0,0
bookshelves,,0,1
bookshop, ˈbʊkʃɑːp,0,0
bookshops, ˈbʊkʃɑːp,1,0
bookstore," ˈbʊkstɔːr ˈbʊkˌstɔr, -stoʊr",0,0
bookstores," ˈbʊkstɔːr ˈbʊkˌstɔr, -stoʊr",1,0
bookworm, ˈbʊkwɝːm ˈbʊkˌwɜrm,0,0
boolean,,0,1
boom, buːm buːm buːm buːm buːm bum bum bum bum,0,0
boombox,,0,1
boomed, buːm buːm,1,0
boomer, ˈbuːmɚ ˈbuːmɚ ˈbu·mər,0,0
boomerang, ˈbuːməræŋ ˈbu·məˌræŋ,0,0
boomers, ˈbuːmɚ ˈbuːmɚ ˈbuːmɚ ˈbu·mər,1,0
booming, ˈbuːmɪŋ ˈbuːmɪŋ,0,0
booms, buːm buːm buːm buːm buːm bum bum bum bum,1,0
boomtown,,0,1
boon, buːn bun,0,0
boondocks, ˈbunˌdɑks,0,1
boondoggle," ˈbuːnˌdɑːɡəl ˈbunˌdɑɡ·əl, -ˌdɔ·ɡəl",0,0
boor, bʊr bʊər,0,0
