Word,Pronunciation,Root Word Returned,Missing
schoolwork, ˈskuːlwɝːk ˈskulˌwɜrk,0,0
schoolyard, ˈskuːljɑːrd,0,0
schooner, ˈskuːnɚ ˈsku·nər,0,0
schooners, ˈskuːnɚ ˈsku·nər,1,0
schrank,,0,1
schreiner,,0,1
schtick, ʃtɪk ʃtɪk,1,0
schubert,,0,1
schultz,,0,1
schwarz,,0,1
sci,,0,1
science, ˈsaɪəns ˈsaɪəns ˈsaɪəns ˈsɑɪ·əns ˈsɑɪ·əns ˈsɑɪ·əns,0,0
sciences, ˈsaɪəns ˈsaɪəns ˈsaɪəns ˈsaɪəns ˈsɑɪ·əns ˈsɑɪ·əns ˈsɑɪ·əns,1,0
scientific, ˌsaɪənˈtɪfɪk ˌsaɪənˈtɪfɪk ˌsɑɪ·ənˈtɪf·ɪk ˌsɑɪ·ənˈtɪf·ɪk,0,0
scientifically, ˌsaɪənˈtɪfɪkəli ˌsaɪənˈtɪfɪkəli,0,0
scientist, ˈsaɪəntɪst ˈsɑɪ·ən·tɪst,0,0
scientists, ˈsaɪəntɪst ˈsɑɪ·ən·tɪst,1,0
scientologist, ˌsaɪənˈtɑːlədʒɪst,0,0
scientology, ˌsaɪənˈtɑːlədʒi,0,0
scintilla,,0,1
scion, ˈsaɪən ˈsɑɪ·ən,0,0
scissor, ˈsɪzɚ,0,0
scissors, ˈsɪzɚz ˈsɪz·ərz,0,0
scleroderma,,0,1
sclerosis, skləˈroʊsɪs skləˈroʊ·sɪs,0,0
scoff," skɑːf skɑːf skɔf, skɑf",0,0
scoffed, skɑːf skɑːf,0,0
scofflaws,,0,1
scoffs," skɑːf skɑːf skɔf, skɑf",1,0
scold, skoʊld skoʊld,0,0
scolded, skoʊld,0,0
scolding, ˈskoʊldɪŋ,0,0
scolds, skoʊld skoʊld,1,0
sconce, skɑːns,0,0
sconces, skɑːns,1,0
scone," skoʊn skoʊn skoʊn, skɑn",0,0
scones," skoʊn skoʊn skoʊn, skɑn",1,0
scoop, skuːp skuːp skuːp skuːp skup skup skup skup,0,0
scooped, skuːp skuːp skuːp,0,0
scooper, ˈpuːpɚˌskuːpɚ ˈpu·pərˌsku·pər,1,0
scooping, skuːp skuːp skuːp,0,0
scoops, skuːp skuːp skuːp skuːp skup skup skup skup,1,0
scoot, skuːt skuːt skut skut,0,0
scooter, ˈskuːt̬ɚ ˈskuːt̬ɚ ˈskuːt̬ɚ ˈsku̬t·ər ˈsku̬t·ər,0,0
scooters, ˈskuːt̬ɚ ˈskuːt̬ɚ ˈskuːt̬ɚ ˈsku̬t·ər ˈsku̬t·ər,1,0
scoots, skuːt skuːt skut skut,1,0
scope, skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp,0,0
scopes, skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp  -skoʊp skoʊp skoʊp skoʊp,1,0
scoping, skoʊp skoʊp skoʊp skoʊp skoʊp skoʊp  -skoʊp skoʊp skoʊp skoʊp,1,0
scopolamine,,0,1
scorch, skɔːrtʃ skɔːrtʃ skɔrtʃ,0,0
scorched, skɔːrtʃt,0,0
scorcher, ˈskɔːrtʃɚ ˈskɔr·tʃər,0,0
scorching, ˈskɔːrtʃɪŋ ˈskɔr·tʃɪŋ,0,0
score," skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔr, skoʊr",0,0
scoreboard," ˈskɔːrbɔːrd ˈskɔrˌbɔrd, ˈskoʊrˌboʊrd",0,0
scorecard, ˈskɔːrkɑːrd,0,0
scorecards, ˈskɔːrkɑːrd,1,0
scored, skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr,0,0
scorekeeper, ˈskɔːrkiːpɚ,0,0
scorekeepers, ˈskɔːrkiːpɚ,1,0
scorekeeping,,0,1
scoreless," ˈskɔːrləs ˈskɔr·ləs, ˈskoʊr-",0,0
scorer," ˈskɔːrɚ ˈskɔːrɚ ˈskɔr·ər, ˈskoʊr-",0,0
scorers," ˈskɔːrɚ ˈskɔːrɚ ˈskɔr·ər, ˈskoʊr-",1,0
scores,,0,1
scoring, skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr skɔːr,0,0
scorn, skɔːrn skɔrn,0,0
scorned, skɔːrn skɔːrn,0,0
scornful, ˈskɔːrnfəl,0,0
scorns, skɔːrn skɔrn,1,0
